#Raman spectra
#Laser energy   2.33 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+)
   142.9429  0.34974636E+002  0.60507652E+002  0.39800790E+003  0.41576447E+002  0.41578141E+002  0.20293713E+002  0.20204676E+002  0.26459000E+002  0.26367090E+002
   143.4935  0.35266351E+002  0.61029237E+002  0.40131263E+003  0.41920221E+002  0.41921928E+002  0.20480627E+002  0.20390750E+002  0.26708740E+002  0.26616076E+002
   144.0440  0.35561734E+002  0.61557623E+002  0.40465870E+003  0.42268388E+002  0.42270107E+002  0.20670254E+002  0.20579525E+002  0.26962035E+002  0.26868606E+002
   144.5946  0.35860846E+002  0.62092928E+002  0.40804678E+003  0.42621021E+002  0.42622752E+002  0.20862645E+002  0.20771052E+002  0.27218950E+002  0.27124749E+002
   145.1451  0.36163750E+002  0.62635275E+002  0.41147760E+003  0.42978195E+002  0.42979938E+002  0.21057853E+002  0.20965383E+002  0.27479557E+002  0.27384572E+002
   145.6957  0.36470511E+002  0.63184788E+002  0.41495187E+003  0.43339986E+002  0.43341742E+002  0.21255930E+002  0.21162571E+002  0.27743925E+002  0.27648147E+002
   146.2462  0.36781195E+002  0.63741594E+002  0.41847032E+003  0.43706474E+002  0.43708243E+002  0.21456932E+002  0.21362670E+002  0.28012128E+002  0.27915547E+002
   146.7968  0.37095868E+002  0.64305824E+002  0.42203372E+003  0.44077738E+002  0.44079520E+002  0.21660914E+002  0.21565737E+002  0.28284239E+002  0.28186846E+002
   147.3473  0.37414600E+002  0.64877611E+002  0.42564282E+003  0.44453861E+002  0.44455656E+002  0.21867934E+002  0.21771828E+002  0.28560337E+002  0.28462120E+002
   147.8979  0.37737460E+002  0.65457090E+002  0.42929842E+003  0.44834925E+002  0.44836734E+002  0.22078051E+002  0.21981002E+002  0.28840497E+002  0.28741447E+002
   148.4484  0.38064521E+002  0.66044402E+002  0.43300132E+003  0.45221017E+002  0.45222840E+002  0.22291324E+002  0.22193320E+002  0.29124802E+002  0.29024908E+002
   148.9990  0.38395855E+002  0.66639689E+002  0.43675233E+003  0.45612225E+002  0.45614061E+002  0.22507817E+002  0.22408841E+002  0.29413332E+002  0.29312583E+002
   149.5495  0.38731537E+002  0.67243095E+002  0.44055230E+003  0.46008637E+002  0.46010487E+002  0.22727592E+002  0.22627631E+002  0.29706173E+002  0.29604558E+002
   150.1001  0.39071644E+002  0.67854772E+002  0.44440207E+003  0.46410344E+002  0.46412209E+002  0.22950714E+002  0.22849753E+002  0.30003410E+002  0.29900918E+002
   150.6507  0.39416254E+002  0.68474870E+002  0.44830253E+003  0.46817442E+002  0.46819321E+002  0.23177250E+002  0.23075273E+002  0.30305132E+002  0.30201752E+002
   151.2012  0.39765447E+002  0.69103546E+002  0.45225456E+003  0.47230024E+002  0.47231918E+002  0.23407268E+002  0.23304260E+002  0.30611430E+002  0.30507150E+002
   151.7518  0.40119305E+002  0.69740960E+002  0.45625909E+003  0.47648188E+002  0.47650098E+002  0.23640838E+002  0.23536784E+002  0.30922397E+002  0.30817204E+002
   152.3023  0.40477910E+002  0.70387276E+002  0.46031704E+003  0.48072036E+002  0.48073961E+002  0.23878032E+002  0.23772916E+002  0.31238127E+002  0.31132011E+002
